"","Corn..China","Wheat..China","Japonica.Rice..China","Pork..China","Beef..China","Mutton..China","Cotton..China","Soybean..China","Soybean.Meal..China","Soybean.Oil..China","Rapeseed.Meal..China","Rapeseed.Oil..China","Palm.Oil..China","Pure.Benzene..China","Toluene..China","O.Xylene..China","Styrene..China","Butadiene..China","P.Xylene..China","PTA..China","Epoxy.Ethane..China","Propylene..China","Polystyrene..China","Natural.Rubber..China","PP..China","Causticsoda..China","Potassic.Fertilizers..China","Xylene..China","Glycol..China","Acrylamide..China","Acrylic.Acid..China","Acrylonitrile..China","Butyl.Acrylate..China","PET.Chips..China","Methyl.Methacrylate..China","PVC..China","Urea..China","Methanol..China","Metallurgical.Coke..China","Hard.Coking.Coal..China","Coking.Coal..China","Hot.rolled.Sheet.Coil..China","Platinum..China","Silver..China","Palladium..China","Gold..China","Copper..China","Nickel..China","Aluminum..China","Zinc..China","Lead..China","Tin..China","Chrome.Metal..China","Silicon.Metal..China","Cobalt..China","Ingot..China","Electrolytic.Manganese..China","Nickel.Sulfate..China","Antimony..China","Soybean.Oil..US","Diesel.Oil..Singapore","Gasoline..Japan","Brent","WTI","Henry.Hub.Natural.Gas","Crude.Oil..UAE.Dubai","Naphtha..Korea","Gold..UK","Silver..UK","Platinum..UK","Palladium..UK"
"Acrylic.Acid..China",0.00566322832522047,0.00275250417148474,0.00432204143630201,5.39065307255318e-08,0.000582271665966019,0.000991664960973698,0.00737886517537246,0.00427813156721402,0.00557945748906456,0.0078898093089584,0.00281412598074663,0.0153771338531029,0.00319353789639261,0.0138783147836885,0.00163191621151437,0.0050571305447341,0.00209896233145038,0.00862027917457402,0.00154164301972504,0.00388034841758247,0.0030655964012286,0.0101470181847744,0.0102516907494011,0.000194752117269815,0.00653352509346719,0.000764984724499627,0.00391703323272642,0.00393375821326027,0.0029981908016698,0.00484291365419962,0.529741224618468,0.00126413475775117,0.214471745328615,0.00804640459164702,0.00274826621555442,0.000437680308351276,0.00996923323472289,0.00781910188244352,0.00772780199761704,0.00291319647511837,0.0048769329075207,0.00686387551510664,0.00749436212228055,0.00310386507318666,2.47918310145755e-05,0.00345074910664898,4.58423424558582e-05,4.26343965878001e-06,0.000267301943551739,0.000344503992464785,0.00368922815883275,0.00249941556574216,6.0869908245753e-06,0.0045086692019521,0.00468703771738856,0.00467242620693284,0.00430070196163005,0.00584756549482699,0.00417356064797881,2.66728132674658e-06,0.00315259117685752,0.000627638183088138,0.000819575260013715,0.000645608178115145,0.000303436759821477,0.000621955296072791,0.000836473107466244,3.46088918201915e-05,0.000691667499666244,0.00113150322665318,0.000951422115717185
"Acrylonitrile..China",0.00312345913972629,0.00572552888662921,0.0108735884246738,0.00108838352877148,0.00149798438464519,0.00025677485491525,0.00700659818661802,0.00805254231676765,0.00598916950194458,0.00409764327750621,0.0131259745682496,0.00383706352076151,0.00424061012699891,0.000686138894665045,0.00821019434267181,0.00689648461522898,0.0010076918793072,0.0131074308686789,0.00826143617843605,4.34662371148369e-05,0.00323499826865129,0.000881758029539881,0.0048320015087665,7.28794584644792e-05,0.00391798480173729,0.0020573319760636,0.00604643486737964,0.0118891912530732,0.00378186730116955,0.109318431105093,0.00153457422212105,0.643070070425474,0.00459686174781606,0.00658077256463596,0.00922887369098334,0.00677282409274804,0.00172864720934717,0.000710224276200278,0.000373951013999739,0.00421362363478684,0.00448993169578244,0.00437783745182825,0.00281132261240898,0.00446676491012407,0.000495957148938978,0.00244525937040894,0.00334805557589417,0.00126437478123049,0.00391551075359491,0.00493874135283099,0.000175815356421682,0.00412273648460617,0.00763608480253746,0.000395032530640021,0.00254518717769207,0.00137225897914331,0.00665857778384995,0.00181241525825538,0.000540769171138803,2.60489043509164e-05,0.00168908093348999,0.00211161098159605,0.00034186509545773,0.000506773424897827,1.52934716584105e-05,0.000916984037964721,0.000670750434473617,0.000303975136583828,0.00204797779673238,0.000824585895081919,0.000760955508023823
"Butyl.Acrylate..China",0.00851525332871637,0.00416941988280767,0.00453383777879326,0.000283029263114923,0.00166500955967719,0.00124317926651025,0.0117029367635019,0.00739951661217568,0.00179531730034994,0.00732054671204267,0.00141033776916046,0.0109418356912389,0.00333237288638718,0.00301340693180603,0.00200693844872822,0.00722265664085478,0.00593316558166965,0.00710670138354834,0.00449711503783251,0.00320016128076955,0.00390638637130326,0.00813881611253485,0.0072985344532591,0.000563187327830268,0.00857269993515618,0.00111972685621747,0.00848220951884846,0.00342188403602178,0.00495383772970264,0.00164328971341246,0.201393430069495,0.00355583932861851,0.497438029012456,0.0166714982187938,0.00169317000092712,0.00152778841419377,0.0117925610600891,0.00566002318323683,0.0185813866478806,0.00518736747454977,0.00673098795403658,0.0178719243812891,0.00588308387475802,0.00549801232508335,0.000763689393682484,0.0066991914514154,0.00166558232940332,0.00183028354559747,0.00282726702583397,0.0018392513732205,0.0020033901246919,0.00251893061580746,0.000113715022963931,0.00621725578059706,0.00410434444485596,0.00667950331954623,0.00439934286280311,0.00153000924408159,0.00441628370635331,1.00796871674662e-06,0.000352679209025379,0.00093942218626097,0.0016183477654041,0.000374574881656879,0.000344365257741283,0.000134845981021801,0.000109539682657375,8.69873076972587e-06,0.00170670180709327,0.00113042127230081,0.000792942897118667
"PET.Chips..China",0.00654307471624334,0.0121451405655149,0.00729590827179236,0.000428229029408522,0.00276764131202869,0.000842008444693936,0.0238335731666902,0.00164908647911356,0.000734266140871994,0.0155230055109016,0.00377327122753732,0.0103866846999821,0.0137529728276794,0.0401427359388716,0.0356063349442336,0.012103269882905,0.0128830677453352,0.0062737979377652,0.0354124271090893,0.0919568863674668,0.00556487365692305,0.0149814185006663,0.0307547733678514,0.00960667651453409,0.015737259951619,0.00290355689538674,0.00950410216813092,0.0327130431779101,0.043563835836448,0.00426174264573167,0.00461891116576868,0.00311186035010666,0.0101914777621586,0.304089563169402,0.000854050319626634,0.0113711433160971,0.00586849059830593,0.0174688285622804,0.000813413158907777,0.003401632100338,0.00506287309334489,0.0420696551902446,0.00609150066478156,0.00704722302693315,0.000106320611733854,0.00549594933840473,0.00584865706352789,0.00450556052838153,0.00270870314215332,0.00237015517307886,0.00110162959220215,0.00378280866615523,0.00320486524963659,0.00539951392784143,0.0031595666558578,0.0074741338273452,0.00287243644934311,0.000123743185202102,0.00263097188135371,0.000173526643013851,0.00291157217745343,0.00314134284615012,0.00160741277584592,0.000377940787205262,6.5613961935239e-05,0.00364292178393469,0.00239617083055048,0.000300529611484059,0.00497442405559698,0.00276452622125423,0.0011537155017367
"Methyl.Methacrylate..China",0.000485801451390258,0.00500624716183017,0.0176148422225544,0.00286544653667448,0.00322704165457122,0.00213050315130983,0.0129681935395914,0.011245187311389,0.00314772041822436,0.00106241347682719,0.00527177490063641,0.00249351314295752,0.000118000472160796,0.000465970470986223,0.00228072587750894,0.00303794057213234,0.000981120925489474,0.00443428365934458,3.09647013442307e-05,0.000696327146525564,0.0108017618128677,0.00165293128531018,2.38097199164712e-05,0.000146117353328408,0.000156420345612371,0.00643411947246926,0.00280425568372155,0.00420047246081793,0.00414484385403278,0.0260315379115684,0.00391914758315733,0.0108414406073723,0.0025713320989399,0.00212167341629011,0.755434109116479,0.00015258300611873,0.00058266097327096,0.000327556428135761,0.00170243845737811,0.00315534563795052,0.00694906228105459,0.00265390361220909,0.00258343216497145,0.00674813416302282,8.53339559893331e-05,0.00466189520471798,0.00114175987624915,0.00545663895224834,0.000103415275906729,0.00138715196163184,0.000544331409452131,0.00269775078440049,0.00156662762562325,0.00167461139754155,0.00554616860701889,0.00199685338995673,0.00445316233114494,0.0094796690008091,0.0069628835243302,2.64857798719352e-05,0.00236163186027419,0.002912160104105,0.0013151189620227,0.00218797190240978,9.64586911755113e-05,0.00386011385002195,0.00216373346729449,1.9019268787861e-05,0.000975721503499547,0.000252990747211367,0.000367232326860591
"PVC..China",0.0130962531861356,0.0185345620832514,0.00915867531351212,0.000658715267570371,0.0015122349359836,1.09317739762846e-05,0.015268007155953,0.00613559374618487,0.00174131760708098,0.0108738746461694,0.00282970392325738,0.0111855656483604,0.00882728307636756,0.0200400763071623,0.0184367838813121,0.00694424130109579,0.0095622695462558,0.00511519957078209,0.00503836466476789,0.0171796055600156,0.0060268413646043,0.00430460165450662,0.0228196567030482,0.0174252351657699,0.0298351592413404,0.0061529908580006,0.00396332654995575,0.0111452429862943,0.014511826337816,0.00905314176775854,0.00034656748338665,0.00441780024490387,0.00128830533284526,0.0156854576539889,8.47235515911044e-05,0.41946388621815,0.00955465291606626,0.00901643001142918,0.00827280486599531,0.0106525247264798,0.0157265082432522,0.024525604378973,0.00625567882303223,0.00705388419863084,0.0055285123331741,0.00578024368340048,0.0183623950727017,0.0145449590871049,0.0134613045331154,0.0152629967900294,0.0144382913272509,0.0140304117112734,0.00321072486261315,0.014000119697328,0.003426561033451,0.0227297667426114,0.00176709281847552,0.000332780851526555,0.00296249792113398,0.000594912669251318,0.000582300803577738,0.00144504883369518,0.000448530976550649,0.00033261750517361,0.000153422523175252,0.000355917947676143,0.00149429044462769,0.00131029781596547,0.00276175996053226,0.000381759040007627,0.000568372541563851
"Urea..China",0.0287058832175013,0.0222686213058487,0.0138660675126588,7.24631368377466e-05,0.0086427151884953,0.00488235244971852,0.0172675275675728,0.0179118611711452,0.00675265565961942,0.00367941514500003,0.0100333969439665,0.012918348062114,0.000523479403395972,0.00333819136381547,0.00142694214175728,0.0102540373769045,0.00271526180121347,0.00213028128286315,0.00179740933886222,0.00623992921350315,0.00453973496556324,0.000950121564710229,0.00764305039560902,0.00322799034637468,0.00299010387360565,0.00520110703068651,0.0217806608237693,0.0032090317125225,0.00842406826302362,0.0172336600724093,0.0101288459115093,0.00144680516678503,0.0127594257385304,0.0103869221667137,0.000415127322898208,0.0122597698726851,0.53822266074045,0.00278680205250324,0.008964109651412,0.0124929770822061,0.0150298259214943,0.00905558521560113,0.0133179201399993,0.00323311234443642,0.00263105131018442,0.00729552774518439,0.00802835511369906,0.00352397413118074,0.00492451800752544,0.00985494698521385,0.0110503613560009,0.00660754847365085,0.00548019353191546,0.0127928379653367,0.00533606823003451,0.00301462059656169,0.000814181283544442,0.00380977744584814,0.00441659742751478,0.00051410610325092,0.000504001626534861,0.00040906837121792,0.00019379192606271,0.000616286642866316,4.49192158928057e-06,0.000778288239142203,0.000125174303000854,0.000518708681395035,2.38088689068122e-07,0.00179565476082533,0.00383337207373855
"Methanol..China",6.87245754183122e-05,0.00777400700521861,0.00250966093045022,5.19262035440741e-05,0.000991258008333243,9.54336695309186e-05,0.0060078899942819,0.00213625353540059,0.00445016881744835,0.0117704198551555,0.00600474418353639,0.00602071910678285,0.00982021978482981,0.0236215492220987,0.0188998918187965,0.00143486011812173,0.0231195441707523,0.00326311255727862,0.0016440228598439,0.0260839069795445,0.00205972220846727,0.00614755202457199,0.0062272514992681,0.0220738539181378,0.0191314541378771,0.000217255310246988,0.000413372275662401,0.0180195753349422,0.0387982466757506,0.000811103206622767,0.00711935103720925,0.000532702239047194,0.00548815707558915,0.0277082804423895,0.000209139874569371,0.0103678175584168,0.0024974192185887,0.482333366880416,0.00220790408649392,0.00704090228607453,0.00633830945734383,0.0262014989859654,0.00395375787360577,0.00292289067141859,0.00239734853964338,0.000322014647226553,0.0176267677645789,0.0197652623818734,0.00259758703788331,0.0153846800959199,0.00657884251898028,0.00484402796371877,0.00180299026657502,0.00300639855766549,0.00665244131876413,0.00550086839903558,0.00120527853485988,0.000704241957545685,0.00202883517021227,0.000366664662006369,0.0123339833109542,0.00690270627851907,0.00506729872115577,0.00186980751672378,0.00249799890810697,0.0102066096931659,0.00977746953583693,5.11628860565214e-05,0.0037924260801871,0.00143332325001054,0.000693766327751708
"Metallurgical.Coke..China",0.00535104885709857,0.0298166547820392,0.00628290462941779,1.05608560840222e-05,0.00086565201046586,0.000829802868530931,0.024194538509554,0.00347192401852112,0.000146037566024335,0.000559145343621451,3.75213518409721e-05,0.00345659286661987,0.000301323177895017,0.00145446453472537,0.00140824089061329,0.0039133636590163,0.000516231391796477,0.00259575537216427,1.30351571213981e-05,0.000246159481472684,0.00255004317190554,0.000234343616689404,0.00183115001934917,0.00100142119534293,0.000289345352963576,0.00399273130271235,0.00263466986886125,0.00173106059570187,0.00124088891472161,0.00155172510598012,0.00857961183881792,0.000342004517714185,0.0219692161317946,0.00157320422515343,0.00132541004037084,0.0115993493674103,0.00979536461352914,0.00269220620984712,0.588132833067929,0.0780612092215212,0.0931364522940671,0.00577756541783654,0.0015847828335063,0.000340303980487119,5.18262535630243e-06,0.000963251759560392,0.00228651573188943,0.00214728224078461,0.00644145401409647,0.00134109492292016,0.0101989146431938,0.00283287142653291,0.00118142243995712,0.0112003441502783,0.000228716245802335,0.0154031240603148,0.00441162951969463,0.00202325714979679,0.00570923202445894,9.59380898822197e-05,0.00146131084864662,0.00114786258861447,6.78284780482417e-05,0.000323201242566062,0.00076771311800489,0.000476297164796363,6.74770281517799e-05,2.25103234095216e-05,0.00172731512412816,2.70425640942127e-05,3.3602461850735e-06
"Hard.Coking.Coal..China",0.000989350417317893,0.0320528946684232,0.0118381192500453,0.000682713298459625,0.00241825451082122,1.08893065421719e-05,0.0403078215212326,0.00733399455036971,0.00125291272275609,0.00166911266678796,0.000109696617667152,0.00327160283786538,1.80915401888065e-05,0.00278611429541382,0.00428387511841336,0.000629808293236624,0.00177945312390974,0.00433055682673086,0.000416598277019732,0.000589792155240276,0.000826136763465052,0.00399472672762451,0.00108594135494876,0.00180055501141367,0.00604286655867634,0.0114460034319065,0.00119656495138717,0.00852805638600313,0.00190380664245705,0.00972729712746691,0.00210008407245398,0.00250223515071625,0.00398234340410898,0.00427185500012454,0.00159507469581322,0.00969814451375728,0.00886409987847096,0.00557457402853777,0.050686292568634,0.381883308539397,0.319403917740968,0.00206352236637484,5.41070063480947e-06,0.00010945832349696,0.000188652599833474,5.75756667087206e-06,0.00105778186033372,0.00111677518228499,0.00113203204967235,0.000442976561987674,0.00646291686536907,0.00320841797730106,0.00228704926683498,0.00710831984419009,0.000409311646436033,0.00375095899127729,0.00204623840872507,0.00099985437322757,0.00446735618974325,1.00489329821298e-06,0.00188403853020063,0.000112485982215927,0.000262233158613509,0.00118397071007213,7.1329887950435e-05,0.00221649235065588,3.56010729123992e-05,0.000269705294824865,0.00296359533096461,2.54059743078675e-05,0.000225809492816249
"Coking.Coal..China",0.00510195548872334,0.0377573650373913,0.0128600889909963,0.000334303358996855,0.00346543153595747,1.05891767289955e-06,0.0417162925889272,0.00871509625641455,0.00182778183302225,0.00372729453647964,6.1142971646325e-05,0.00615221984048837,0.000734885350188606,0.00366165877771194,0.00498282448856578,0.00157864028614231,0.00169027097957464,0.00695068061566447,0.00069702175171951,0.00175448344939748,0.000439106487006129,0.0040949392281478,0.00206927841490974,0.00296780687718982,0.00676454498482005,0.0114394807733365,0.0030568944925569,0.00935708640605643,0.0030816111616794,0.01312276696494,0.00321347775851606,0.00243710210914525,0.00472315412885754,0.00581149428764184,0.00321086393836328,0.0130866961601603,0.00974729836882128,0.0045868910112065,0.0552759931781241,0.29194554391375,0.349053734254859,0.0031774605505631,0.000206330267216346,8.77477262711671e-05,5.65814089756768e-05,0.000220151088917908,0.00133175367315134,0.00110814380833005,0.000548375366224366,0.00100638471429051,0.00790792218429314,0.00269843118887299,0.00379182714149207,0.00933399378758532,0.00124951659202533,0.00529494957995219,0.00335764594114205,0.00183715771354719,0.00532455660139459,4.0757986070523e-05,0.00112775599785138,0.0001763364388967,0.000841099753031386,0.00107670314172682,1.12199012538247e-06,0.00178904396704777,7.81878873977228e-05,0.000222383883788178,0.00282612599694015,4.35283218502445e-06,2.09388349253493e-05
"Hot.rolled.Sheet.Coil..China",0.00177587957761768,0.015067118179023,0.00470961571752742,0.000886860042261529,0.00461201491920671,0.00268316431121334,0.0087740316905521,0.00345451144776986,0.00813887153031259,0.0175183508555435,0.00328549189801766,0.0136804609349984,0.0219392528898793,0.0158240614557503,0.0151770221585743,0.0028677070097665,0.0176878466214935,0.00204084174700578,0.00495577334650594,0.024748416994221,0.00278907192218911,0.010815710084719,0.0134622830385915,0.0393763378350525,0.0117267692934959,0.00148976537374325,0.00477960841179315,0.023736090636045,0.0330291024336809,0.00338020271930355,0.00377470185517464,0.00198325410704437,0.0104666900019954,0.0403036580116233,0.00102344753142225,0.017033432332242,0.00490152892884851,0.0158254423683251,0.00286184740924137,0.00157418413552115,0.00265194740161262,0.291324511776019,0.0149824642250905,0.0117481349366136,0.00157901352410165,0.00450534663812695,0.0399139617214143,0.0364857772245155,0.0148609494772117,0.027822689081685,0.0179540367971638,0.0350848623946251,0.00206725324003392,0.00395395855069022,0.00313408305524127,0.0128548716852146,0.00441266848023772,0.00162060507334879,0.00503123015497065,4.34149262392936e-05,0.00334042548277802,0.00206018892774589,0.00185771201445276,0.00118864020211217,0.000485916407403565,0.00610444602256003,0.00149879866961108,0.000306081123677375,0.00550611735875308,0.00854754334275234,0.00291192832670529
"Platinum..China",0.0199618702645088,0.017608186583351,0.00828962011438747,0.00136883249217364,0.00322071776032183,0.00521582347015647,0.00716060939346959,0.0114235497172893,0.00481433045595953,0.00711330831846045,0.00439686076702777,0.00957614575255024,0.00574222367894014,0.00861717085361596,0.00617097557802982,0.00311372283533439,0.00311323973807271,0.000415548055656099,4.48441585347408e-05,0.00308578546566789,0.00129186925195556,0.00235428570038697,0.00369006748187901,0.00426616377719552,0.000742870463310841,0.00036292647305419,0.00537638517909138,0.00570996447809465,0.00541362070922737,0.00617947581569134,0.00388466393583158,0.00120042474553066,0.00324749586734522,0.00550054006116494,0.000939037688732301,0.00409508025945198,0.00679449179172497,0.00225084357385553,0.000739906570773696,3.89049964581338e-06,0.000162312961923295,0.0141217582617551,0.274588630362634,0.097379647964347,0.0227972892127973,0.0851785487698744,0.0157185693084065,0.017516291990008,0.00701864690314219,0.012798173891807,0.00698407571595999,0.0187233627339649,0.00726401087362742,0.00871530211909462,0.0028016116394592,0.00359123759419608,0.000294469175049731,0.00246188134603024,0.00376943988959796,4.97076596829392e-05,0.00324466120106412,0.00188744238975903,0.00195944568888433,0.00303249890982161,4.896314840082e-05,0.00376111058350834,0.000374349070203434,0.0232383959239927,0.0582739174224049,0.0935152880929647,0.0142315894181866
"Silver..China",0.0144685076641449,0.00746517269196348,0.0064227211748878,0.00352590449490073,0.00288503714259347,0.00113350317535828,0.00633487151816161,0.00703037889750656,0.0108694848056753,0.015740127662457,0.00945773134125694,0.0177006270669256,0.0119050531663143,0.00265326308133359,0.00366051950331274,0.00189330669339693,0.00430591791743412,6.39634284986791e-05,0.000155140718248449,0.0028137958832063,0.000618517312532634,0.000137769743733977,0.00203802330491766,0.00669054129129212,0.00171818570168605,0.00032960753558637,0.00436851916777444,0.00501834028897924,0.00405060680017715,0.00449108971319725,0.00136660993727997,0.00162009435988087,0.00257793662576119,0.00540532750753485,0.00208349580297394,0.00392228603025139,0.00140108449971662,0.00141341851542571,0.000134957528269644,6.68534196704936e-05,5.86339422353842e-05,0.0094058361785029,0.0827163116686516,0.233241331269338,0.0145037153313657,0.143489192928225,0.0113110390483105,0.015094620177043,0.00797379544677602,0.00990657995347856,0.00662890709454495,0.0170429722794752,0.00401151542000764,0.00327138985637415,0.00390326403548328,0.00351755871249333,0.00120566389892618,0.00176467148809104,0.00650099781647715,9.0377124993358e-06,0.001125732182674,0.000884575593576929,0.000305910388553208,0.00106601684507384,0.0008814614423691,0.00183336655584735,0.000274465003133486,0.0463053909812479,0.130372771950823,0.0481497037070975,0.0133052779770862
"Palladium..China",0.0147964528759242,0.00869848167278195,0.00503257815789316,0.000725979854210472,0.00392461762601678,0.00123202733654649,0.0114844918278856,0.00890132695908611,9.47266682026483e-05,0.00321628271397497,0.000419185659241527,0.00489489688563323,0.00294166015452198,0.00860257260886052,0.00393845902829308,0.000149807046774858,0.00390074646437988,7.62777709194175e-05,0.000162628377224989,0.00188350518073642,0.00064662046177665,5.06002045797359e-05,0.00608626116670118,0.00226907146058248,0.0010074223925522,0.000121518258567174,0.00400787655897814,6.25582112742387e-05,0.00695720437359253,0.00231562730003611,7.16972769488607e-05,0.000451556742302649,0.000809470836064531,0.000246387833975745,6.55283372090514e-05,0.00685805943041196,0.00260522146090998,0.00258505893796924,4.60663939259919e-06,0.000261493002626777,8.43703718963928e-05,0.00291965142200124,0.0433823055381155,0.032693474168169,0.520230173974416,0.0267253308566531,0.0225345758840556,0.0149171951083796,0.0133413588021052,0.0183887388519982,0.0105798946752899,0.014529074650373,0.00924278306256213,0.0100862976683631,0.000302305574899058,0.000770792386062893,6.18967912755316e-05,0.00372524050687281,0.0085147212904933,0.000140866273649209,0.000825941250569336,0.00082157692473173,0.000626665578993335,0.000826056912389169,0.00224883798491919,0.00201837264388773,0.00145928459382525,0.00730173349929578,0.0186933611186032,0.0128965814335713,0.076549994446023
"Gold..China",0.0256785602632249,0.0111282175959893,0.0121880530014519,0.00249758404672919,0.00350807928036053,0.0019521964953182,0.00356160450536036,0.0103644000103031,0.00839329891670389,0.00991052174654692,0.00824391645708989,0.0118209233052032,0.00725828482044089,0.00451716183155874,0.00235488103141339,0.00549875193493257,0.00232007559052433,5.67238054417315e-06,0.000362938555562015,0.00156650384766026,0.000977579502026859,0.0013204036667791,0.00273394409135936,0.000615858222819982,0.00453438339502989,0.000246535120711546,0.00549735678637996,0.00337216609862913,0.00338892436044311,0.00807946116436719,0.00176040870414438,0.00102761522183241,0.00363954672783422,0.00488433114357057,0.00166774562810342,0.00372404967853276,0.00366318311529779,0.000180423130574203,0.000442617193577545,4.0744800275818e-06,0.000170448209527039,0.00417941096486392,0.083832338282754,0.166256094929159,0.01388142901797,0.270248874647414,0.00222097252354496,0.00278598508399099,0.00361216485895904,0.00396377247710757,0.00352067495064367,0.00948486036648308,0.00552967326746172,0.0061068055667895,0.00300545294878672,0.00441544149924832,0.000617943991679656,0.00118468233923898,0.00484096024373407,2.30793938804894e-07,0.000491298488778357,0.00028828586322607,7.38832770902084e-05,0.000383440644630729,0.000554764797330213,7.85317398558799e-05,0.000901725126992382,0.0851093071118048,0.096690023095413,0.0360198140537997,0.00465847578882484
"Copper..China",0.0071099506280495,0.0102742704076065,0.00528006752968885,0.00122428844977285,0.00064842026684885,0.00242875184967456,0.0077873749900539,0.00539098650551353,0.00303369164212344,0.00709391530091996,0.00182361901256135,0.0129559950367728,0.0110438297703128,0.00849860998485432,0.0064188047960367,0.000279647512109826,0.0132429997190035,1.66972425783394e-05,0.00101280382621488,0.00296185527418367,0.00273023775263757,0.000556203469929347,0.0113991941966403,0.0406464866799301,0.00843438314674639,0.00147119924789766,0.00431960425392237,0.0114197355082523,0.021157322245616,0.00484434674354181,2.45923566770358e-05,0.00147955624779688,0.000951533843964752,0.00546577514673435,0.000429512003953647,0.0124403291168335,0.0042389833850174,0.0103853824666258,0.00110483109271825,0.000787159167344476,0.00108424825985785,0.038935425774387,0.0162677534820392,0.0137814244666257,0.0122825382998292,0.00233548138806644,0.284182361642872,0.0994963642778912,0.0469118539997726,0.0924250126825878,0.045658091763994,0.0425647932759108,0.00355787920894452,0.00427160917267007,0.00580848388746806,0.00357916281484321,0.00325617367653597,0.000309903883857942,0.00240802452748924,0.000336411566189665,0.00275890536422814,0.00144441913105726,0.00182436082977691,0.001047802465844,0.000150418923352496,0.00403117700454952,0.00356914218232837,4.17787703700186e-07,0.0048765685729265,0.00192609026133844,0.00610475160740209
"Nickel..China",0.0030481943078216,0.00651738774863631,0.00502626931515606,0.000708008259176058,0.000527919491574864,0.00235701859185953,0.0048948431941625,0.00230892885834307,0.00320412682751893,0.0112754900747744,0.00326869862177519,0.0105810046002111,0.00754189169561016,0.0035974122371637,0.00562454308151097,0.000168268902906479,0.00650790870359908,4.54386926438801e-05,0.000868669580927522,0.00554577032676664,0.000655029199833205,0.00106142376517936,0.00354554103680022,0.0509822762441008,0.0108954214955703,0.00121518502608312,0.00142656929300718,0.010970169631596,0.0120655561752791,0.00290009883905455,2.56038321074548e-06,0.000625498321913079,0.00117054472630168,0.00471363483684614,0.0022979324077085,0.0110312962781406,0.00208295244078257,0.0130365867372812,0.00116150832916518,0.000930344295099701,0.00100997926289504,0.0398432903224627,0.0202940275890448,0.0205885280798876,0.00904686818093344,0.00327961990733675,0.111382949336941,0.31813292695715,0.0314199222131319,0.0661089850630388,0.0314724575028775,0.0582604606751039,0.00385181348508302,0.00508327842600904,0.00941298577464612,0.00626955093655255,0.0013942709611273,0.00145900837524031,0.0012448020993362,0.00100148201694784,0.00431706819157783,0.00238060934250332,0.00145171982993455,0.00096900000931971,0.000569844290133669,0.00520449249056219,0.00177332882010693,0.000895797290044154,0.0113263873469944,0.00678986471368591,0.00737675793430051
"Aluminum..China",0.0103877218481214,0.0109539832611287,0.00802201773946771,3.70615192223967e-05,0.000625406747883159,0.00542585626146389,0.00809437432430258,0.00304451465503207,0.00359510170873809,0.00921215939932629,0.00709462228954591,0.0112239986741377,0.0105576642602586,0.000959281856461347,0.00770555428206071,0.000767220242618743,0.00640697658334222,1.0745089691477e-05,0.00469786226954298,0.00652060371810605,0.00195979966665958,0.000800965423562669,0.00865885049022927,0.0172079065923662,0.00308460597288509,0.00367045922112191,0.00336250679378458,0.0099567337866181,0.00787405990660437,0.00944908378307433,0.000228633592058476,0.00275887369316982,0.00257531014343583,0.00403609696196125,6.20282886408898e-05,0.0145409997655408,0.0041457532059037,0.00244019479320899,0.00496261038409602,0.00134316615618702,0.000711848121232828,0.0231137932716524,0.011581706039331,0.0154903515150657,0.0116263947295394,0.00605627187906232,0.0747975154597379,0.0447505295214448,0.453107962615815,0.0475362227908322,0.022924588040112,0.0293187511967452,0.0026101147801467,0.00327052290590659,0.000658259301044552,0.00111604247652142,0.00107849942534263,0.000698673421298933,0.00248642437271414,6.63682138459259e-05,0.00311622964163504,0.00380246727591673,0.00435111494661093,0.000960536744798773,6.12326840458268e-05,0.00395526132096068,0.0009726502349403,4.28538640577843e-05,0.00639225304672214,0.00229313467272628,0.00259006013863314
"Zinc..China",0.00240474790681214,0.00699787237938494,0.00334401454265725,9.15654501033558e-05,0.00167550587673791,0.00173208860321327,0.00758854367307893,0.00313106944831277,0.00828123009099186,0.00837754566376139,0.00806580343509522,0.0108877527711573,0.00972840290291263,0.0029673173275146,0.00580348797984809,8.04490733685939e-07,0.00800870631064614,0.000310903745317742,0.000691497933199482,0.000519260506193845,2.29658336071929e-09,0.00266670584189363,0.00195700273193102,0.0337875299499003,0.00865696866432314,0.000606970954065834,0.00334777389513139,0.00553814603452562,0.0113631708491815,0.00346042898833034,0.000215492175698459,0.00254483133033039,0.00122518909574787,0.00258271380036629,0.000608455005425638,0.0120571941616616,0.00606727013075545,0.0105692015878499,0.00075558810310473,0.000384371421195757,0.000955372554833707,0.031646311097889,0.0154442375780797,0.0140740553682802,0.0116503446616438,0.00486010711930355,0.107768891961185,0.0688577593240911,0.0347635399122194,0.331360714380889,0.0959569236594361,0.0380915695289062,0.00363871244475616,0.00395908498472497,0.0048906217142365,0.00354873000119312,0.000615024159689942,0.00115562482747023,0.00191971844110611,0.000105622969235199,0.000895466043045578,0.000582977197651076,0.000426214927391482,6.85229823684616e-07,0.000213936068555958,0.000585731530625319,0.000915699755186716,0.00151799184143073,0.00824662716856042,0.00451162140631777,0.0078369540865671
